outcome,spec,sample,se_type,term,year,reference_year,estimate,std.error,statistic,p.value,n_obs,n_cz,controls,label,spec_label
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_2000,2000,1988,6.782195505855876e-4,9.180796467951225e-4,0.7387371596278708,0.46030702299314463,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_2004,2004,1988,2.0323596160058384e-4,6.304817495158079e-4,0.32235026907069597,0.7472808005952056,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_2008,2008,1988,0.002118122843202395,9.512287156892076e-4,2.2267229828819044,0.026273933450026037,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_2012,2012,1988,2.0878634227144304e-4,7.766622884882628e-4,0.2688251320633013,0.7881411557964941,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_2016,2016,1988,8.167114489791914e-5,0.0010131474317709966,0.08061131315820125,0.9357734389398792,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_2020,2020,1988,-1.0866266601113365e-4,8.060415215158591e-4,-0.13481025866605517,0.8927995188095299,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_1976,1976,1988,-0.003012877846980985,0.0020584469315857033,-1.4636655435464863,0.143721175064505,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_1980,1980,1988,0.00108600140862803,9.702410395385333e-4,1.1193109385937279,0.2633802583986317,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_1984,1984,1988,3.6438766021906505e-4,0.0010096321842577123,0.3609112961142033,0.7182714780616972,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_1992,1992,1988,-0.0021799279457157053,0.0010340425668620152,-2.1081607426772395,0.035361576858879806,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_1996,1996,1988,-0.001431209643546057,0.0012035194970577143,-1.1891869197341502,0.23475760790969488,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_2000,2000,1988,-2.446782520501053e-4,9.316546137757803e-4,-0.26262763950524654,0.7929126175731986,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_2004,2004,1988,2.8338661499562674e-4,6.881517437436415e-4,0.4118083221790067,0.6806023151034555,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_2008,2008,1988,0.001997889000525444,0.0010563727318444705,1.891272786866665,0.05898853031696352,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_2012,2012,1988,-1.7389628843791916e-4,8.290431963035802e-4,-0.20975540142330723,0.8339178382315029,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_2016,2016,1988,1.2029031281833363e-4,9.5151446868721e-4,0.12641984623134142,0.8994348383146324,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
rep_2party_share_swing,full_controls,main_1972_start,cluster_cz,es_2020,2020,1988,-4.218154276077982e-4,7.547465585415194e-4,-0.5588835388967113,0.5764147410459626,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-share swing since previous election,Full controls
