czone,weight_type,receives_unavailable_source,n_1990_counties_receiving_unavailable_source,n_unavailable_source_counties,unavailable_source_vote_mass_proxy,total_received_vote_mass_proxy,share_received_from_unavailable_sources
100,m2_weight,FALSE,0,0,0,4879391.80230404,0
100,m4_weight,FALSE,0,0,0,4879391.80230404,0
100,m5_weight,FALSE,0,0,0,4879391.80230404,0
100,m6_weight,FALSE,0,0,0,4879391.80230404,0
200,m2_weight,FALSE,0,0,0,1709860.7226180045,0
200,m4_weight,FALSE,0,0,0,1709860.7226180045,0
200,m5_weight,FALSE,0,0,0,1709860.7226180045,0
200,m6_weight,FALSE,0,0,0,1709860.7226180045,0
301,m2_weight,FALSE,0,0,0,450820.6365663903,0
301,m4_weight,FALSE,0,0,0,450820.6365663903,0
301,m5_weight,FALSE,0,0,0,450820.6365663903,0
301,m6_weight,FALSE,0,0,0,450820.6365663903,0
302,m2_weight,FALSE,0,0,0,12801297.859943211,0
302,m4_weight,FALSE,0,0,0,12801297.859943211,0
302,m5_weight,FALSE,0,0,0,12801297.859943211,0
302,m6_weight,FALSE,0,0,0,12801297.859943211,0
401,m2_weight,FALSE,0,0,0,3462227.5828310647,0
401,m4_weight,FALSE,0,0,0,3462227.5828310647,0
401,m5_weight,FALSE,0,0,0,3462227.5828310647,0
401,m6_weight,FALSE,0,0,0,3462227.5828310647,0
402,m2_weight,FALSE,0,0,0,436813.6765698339,0
402,m4_weight,FALSE,0,0,0,436813.6765698339,0
402,m5_weight,FALSE,0,0,0,436813.6765698339,0
402,m6_weight,FALSE,0,0,0,436813.6765698339,0
500,m2_weight,FALSE,0,0,0,7187150.986206043,0
500,m4_weight,FALSE,0,0,0,7187150.986206043,0
500,m5_weight,FALSE,0,0,0,7187150.986206043,0
500,m6_weight,FALSE,0,0,0,7187150.986206043,0
601,m2_weight,FALSE,0,0,0,1815232.4330784106,0
601,m4_weight,FALSE,0,0,0,1815232.4330784106,0
601,m5_weight,FALSE,0,0,0,1815232.4330784106,0
601,m6_weight,FALSE,0,0,0,1815232.4330784106,0
602,m2_weight,FALSE,0,0,0,411421.86471389094,0
602,m4_weight,FALSE,0,0,0,411421.86471389094,0
602,m5_weight,FALSE,0,0,0,411421.86471389094,0
602,m6_weight,FALSE,0,0,0,411421.86471389094,0
700,m2_weight,FALSE,0,0,0,1988215.5017141502,0
700,m4_weight,FALSE,0,0,0,1988215.5017141502,0
700,m5_weight,FALSE,0,0,0,1988215.5017141502,0
700,m6_weight,FALSE,0,0,0,1988215.5017141502,0
800,m2_weight,FALSE,0,0,0,2820267.998329864,0
800,m4_weight,FALSE,0,0,0,2820267.998329864,0
800,m5_weight,FALSE,0,0,0,2820267.998329864,0
800,m6_weight,FALSE,0,0,0,2820267.998329864,0
900,m2_weight,FALSE,0,0,0,11660958.300814314,0
900,m4_weight,FALSE,0,0,0,11660958.300814314,0
900,m5_weight,FALSE,0,0,0,11660958.300814314,0
900,m6_weight,FALSE,0,0,0,11660958.300814314,0
1001,m2_weight,FALSE,0,0,0,1019502.2068460716,0
1001,m4_weight,FALSE,0,0,0,1019502.2068460716,0
1001,m5_weight,FALSE,0,0,0,1019502.2068460716,0
1001,m6_weight,FALSE,0,0,0,1019502.2068460716,0
1002,m2_weight,FALSE,0,0,0,1258384.1661185813,0
1002,m4_weight,FALSE,0,0,0,1258384.1661185813,0
1002,m5_weight,FALSE,0,0,0,1258384.1661185813,0
1002,m6_weight,FALSE,0,0,0,1258384.1661185813,0
1100,m2_weight,FALSE,0,0,0,4368832.792940076,0
1100,m4_weight,FALSE,0,0,0,4368832.792940076,0
1100,m5_weight,FALSE,0,0,0,4368832.792940076,0
1100,m6_weight,FALSE,0,0,0,4368832.792940076,0
1201,m2_weight,FALSE,0,0,0,275652.3208108194,0
1201,m4_weight,FALSE,0,0,0,275652.3208108194,0
1201,m5_weight,FALSE,0,0,0,275652.3208108194,0
1201,m6_weight,FALSE,0,0,0,275652.3208108194,0
1202,m2_weight,FALSE,0,0,0,636452.240962762,0
1202,m4_weight,FALSE,0,0,0,636452.240962762,0
1202,m5_weight,FALSE,0,0,0,636452.240962762,0
1202,m6_weight,FALSE,0,0,0,636452.240962762,0
1203,m2_weight,FALSE,0,0,0,7665059.167883791,0
1203,m4_weight,FALSE,0,0,0,7665059.167883791,0
1203,m5_weight,FALSE,0,0,0,7665059.167883791,0
1203,m6_weight,FALSE,0,0,0,7665059.167883791,0
1204,m2_weight,FALSE,0,0,0,457987.5821687143,0
1204,m4_weight,FALSE,0,0,0,457987.5821687143,0
1204,m5_weight,FALSE,0,0,0,457987.5821687143,0
1204,m6_weight,FALSE,0,0,0,457987.5821687143,0
1301,m2_weight,FALSE,0,0,0,363475.685073951,0
1301,m4_weight,FALSE,0,0,0,363475.685073951,0
1301,m5_weight,FALSE,0,0,0,363475.685073951,0
1301,m6_weight,FALSE,0,0,0,363475.685073951,0
1302,m2_weight,FALSE,0,0,0,5845196.799723819,0
1302,m4_weight,FALSE,0,0,0,5845196.799723819,0
1302,m5_weight,FALSE,0,0,0,5845196.799723819,0
1302,m6_weight,FALSE,0,0,0,5845196.799723819,0
1400,m2_weight,FALSE,0,0,0,2610230.689474758,0
1400,m4_weight,FALSE,0,0,0,2610230.689474758,0
1400,m5_weight,FALSE,0,0,0,2610230.689474758,0
1400,m6_weight,FALSE,0,0,0,2610230.689474758,0
1500,m2_weight,FALSE,0,0,0,2323836.9940620055,0
1500,m4_weight,FALSE,0,0,0,2323836.9940620055,0
1500,m5_weight,FALSE,0,0,0,2323836.9940620055,0
1500,m6_weight,FALSE,0,0,0,2323836.9940620055,0
1600,m2_weight,FALSE,0,0,0,2570864.7979052276,0
1600,m4_weight,FALSE,0,0,0,2570864.7979052276,0
1600,m5_weight,FALSE,0,0,0,2570864.7979052276,0
1600,m6_weight,FALSE,0,0,0,2570864.7979052276,0
1701,m2_weight,FALSE,0,0,0,16369215.153373342,0
1701,m4_weight,FALSE,0,0,0,16369215.153373342,0
1701,m5_weight,FALSE,0,0,0,16369215.153373342,0
1701,m6_weight,FALSE,0,0,0,16369215.153373342,0
1702,m2_weight,FALSE,0,0,0,438820.9775289023,0
1702,m4_weight,FALSE,0,0,0,438820.9775289023,0
1702,m5_weight,FALSE,0,0,0,438820.9775289023,0
1702,m6_weight,FALSE,0,0,0,438820.9775289023,0
1800,m2_weight,FALSE,0,0,0,1625350.7514115518,0
1800,m4_weight,FALSE,0,0,0,1625350.7514115518,0
1800,m5_weight,FALSE,0,0,0,1625350.7514115518,0
1800,m6_weight,FALSE,0,0,0,1625350.7514115518,0
1900,m2_weight,FALSE,0,0,0,3758590.7629447575,0
1900,m4_weight,FALSE,0,0,0,3758590.7629447575,0
1900,m5_weight,FALSE,0,0,0,3758590.7629447575,0
1900,m6_weight,FALSE,0,0,0,3758590.7629447575,0
2000,m2_weight,FALSE,0,0,0,4740696.0002003545,0
2000,m4_weight,FALSE,0,0,0,4740696.0002003545,0
2000,m5_weight,FALSE,0,0,0,4740696.0002003545,0
2000,m6_weight,FALSE,0,0,0,4740696.0002003545,0
2100,m2_weight,FALSE,0,0,0,1092843.6900308586,0
2100,m4_weight,FALSE,0,0,0,1092843.6900308586,0
2100,m5_weight,TRUE,1,1,532137.1894924,1092843.6900308586,0.4869289124754649
2100,m6_weight,TRUE,1,1,532137.1894924,1092843.6900308586,0.4869289124754649
2200,m2_weight,FALSE,0,0,0,1266266.7994348437,0
2200,m4_weight,FALSE,0,0,0,1266266.7994348437,0
2200,m5_weight,TRUE,1,2,95824,1266266.7994348437,0.07567441556768911
2200,m6_weight,TRUE,1,2,95824,1266266.7994348437,0.07567441556768911
2300,m2_weight,FALSE,0,0,0,2256075.077506722,0
2300,m4_weight,FALSE,0,0,0,2256075.077506722,0
2300,m5_weight,FALSE,0,0,0,2256075.077506722,0
2300,m6_weight,FALSE,0,0,0,2256075.077506722,0
2400,m2_weight,FALSE,0,0,0,8561493.091775864,0
2400,m4_weight,FALSE,0,0,0,8561493.091775864,0
2400,m5_weight,FALSE,0,0,0,8561493.091775864,0
2400,m6_weight,FALSE,0,0,0,8561493.091775864,0
2500,m2_weight,FALSE,0,0,0,2784827.618077821,0
2500,m4_weight,FALSE,0,0,0,2784827.618077821,0
2500,m5_weight,TRUE,1,2,35983,2784827.618077821,0.012921087023992042
2500,m6_weight,TRUE,1,2,35983,2784827.618077821,0.012921087023992042
2600,m2_weight,FALSE,0,0,0,1857855.8351143685,0
2600,m4_weight,FALSE,0,0,0,1857855.8351143685,0
2600,m5_weight,TRUE,1,2,23003.40490888004,1857855.8351143685,0.012381695325387809
2600,m6_weight,TRUE,1,2,23003.40490888004,1857855.8351143685,0.012381695325387809
2700,m2_weight,FALSE,0,0,0,4700110,0
2700,m4_weight,FALSE,0,0,0,4700110,0
2700,m5_weight,FALSE,0,0,0,4700110,0
2700,m6_weight,FALSE,0,0,0,4700110,0
2800,m2_weight,FALSE,0,0,0,1175179.77603482,0
2800,m4_weight,FALSE,0,0,0,1175179.77603482,0
2800,m5_weight,FALSE,0,0,0,1175179.77603482,0
2800,m6_weight,FALSE,0,0,0,1175179.77603482,0
2900,m2_weight,FALSE,0,0,0,1988116,0
2900,m4_weight,FALSE,0,0,0,1988116,0
2900,m5_weight,FALSE,0,0,0,1988116,0
2900,m6_weight,FALSE,0,0,0,1988116,0
3001,m2_weight,FALSE,0,0,0,762648.2746418286,0
3001,m4_weight,FALSE,0,0,0,762648.2746418286,0
3001,m5_weight,FALSE,0,0,0,762648.2746418286,0
3001,m6_weight,FALSE,0,0,0,762648.2746418286,0
3002,m2_weight,FALSE,0,0,0,403372.29896374594,0
3002,m4_weight,FALSE,0,0,0,403372.29896374594,0
3002,m5_weight,FALSE,0,0,0,403372.29896374594,0
3002,m6_weight,FALSE,0,0,0,403372.29896374594,0
3003,m2_weight,FALSE,0,0,0,5989619.199864815,0
3003,m4_weight,FALSE,0,0,0,5989619.199864815,0
3003,m5_weight,FALSE,0,0,0,5989619.199864815,0
3003,m6_weight,FALSE,0,0,0,5989619.199864815,0
3101,m2_weight,FALSE,0,0,0,1008226.6806546188,0
3101,m4_weight,FALSE,0,0,0,1008226.6806546188,0
3101,m5_weight,FALSE,0,0,0,1008226.6806546188,0
3101,m6_weight,FALSE,0,0,0,1008226.6806546188,0
3102,m2_weight,FALSE,0,0,0,658509,0
3102,m4_weight,FALSE,0,0,0,658509,0
3102,m5_weight,FALSE,0,0,0,658509,0
3102,m6_weight,FALSE,0,0,0,658509,0
3201,m2_weight,FALSE,0,0,0,227825.5602046122,0
3201,m4_weight,FALSE,0,0,0,227825.5602046122,0
3201,m5_weight,TRUE,1,4,227820.05424837995,227825.5602046122,0.9999758325789815
3201,m6_weight,TRUE,1,4,227820.05424837995,227825.5602046122,0.9999758325789815
3202,m2_weight,FALSE,0,0,0,731492.4749288658,0
3202,m4_weight,FALSE,0,0,0,731492.4749288658,0
3202,m5_weight,TRUE,1,2,148141,731492.4749288658,0.2025188297588516
3202,m6_weight,TRUE,1,2,148141,731492.4749288658,0.2025188297588516
3203,m2_weight,FALSE,0,0,0,1140049.0003576314,0
3203,m4_weight,FALSE,0,0,0,1140049.0003576314,0
3203,m5_weight,TRUE,1,1,37333,1140049.0003576314,0.03274683806423119
3203,m6_weight,TRUE,1,1,37333,1140049.0003576314,0.03274683806423119
3300,m2_weight,FALSE,0,0,0,6910558.133422059,0
3300,m4_weight,FALSE,0,0,0,6910558.133422059,0
3300,m5_weight,TRUE,1,5,1396931.1287640962,6910558.133422059,0.20214447252936224
3300,m6_weight,TRUE,1,5,1396931.1287640962,6910558.133422059,0.20214447252936224
3400,m2_weight,FALSE,0,0,0,1489734.677602527,0
3400,m4_weight,FALSE,0,0,0,1489734.677602527,0
3400,m5_weight,TRUE,1,5,1183871.5278624885,1489734.677602527,0.7946861583216464
3400,m6_weight,TRUE,1,5,1183871.5278624885,1489734.677602527,0.7946861583216464
3500,m2_weight,FALSE,0,0,0,9812401.047229381,0
3500,m4_weight,FALSE,0,0,0,9812401.047229381,0
3500,m5_weight,TRUE,1,9,1448982.1644150757,9812401.047229381,0.14766846131143496
3500,m6_weight,TRUE,1,9,1448982.1644150757,9812401.047229381,0.14766846131143496
3600,m2_weight,FALSE,0,0,0,3394127.0155726047,0
3600,m4_weight,FALSE,0,0,0,3394127.0155726047,0
3600,m5_weight,TRUE,1,1,181104,3394127.0155726047,0.053358050293662015
3600,m6_weight,TRUE,1,1,181104,3394127.0155726047,0.053358050293662015
3700,m2_weight,FALSE,0,0,0,1756610.8206699204,0
3700,m4_weight,FALSE,0,0,0,1756610.8206699204,0
3700,m5_weight,TRUE,1,7,1659700.63987537,1756610.8206699204,0.9448311602921861
3700,m6_weight,TRUE,1,7,1659700.63987537,1756610.8206699204,0.9448311602921861
3800,m2_weight,FALSE,0,0,0,3525751.453005398,0
3800,m4_weight,FALSE,0,0,0,3525751.453005398,0
3800,m5_weight,TRUE,1,7,868705.6157003059,3525751.453005398,0.24638878471135833
3800,m6_weight,TRUE,1,7,868705.6157003059,3525751.453005398,0.24638878471135833
3901,m2_weight,FALSE,0,0,0,1536721.8506254195,0
3901,m4_weight,FALSE,0,0,0,1536721.8506254195,0
3901,m5_weight,TRUE,1,1,113362,1536721.8506254195,0.07376871745128347
3901,m6_weight,TRUE,1,1,113362,1536721.8506254195,0.07376871745128347
3902,m2_weight,FALSE,0,0,0,110253,0
3902,m4_weight,FALSE,0,0,0,110253,0
3902,m5_weight,FALSE,0,0,0,110253,0
3902,m6_weight,FALSE,0,0,0,110253,0
4001,m2_weight,FALSE,0,0,0,255385.9838311937,0
4001,m4_weight,FALSE,0,0,0,255385.9838311937,0
4001,m5_weight,FALSE,0,0,0,255385.9838311937,0
4001,m6_weight,FALSE,0,0,0,255385.9838311937,0
4002,m2_weight,FALSE,0,0,0,3439553.2819167133,0
4002,m4_weight,FALSE,0,0,0,3439553.2819167133,0
4002,m5_weight,TRUE,1,3,438020,3439553.2819167133,0.12734793273965814
4002,m6_weight,TRUE,1,3,438020,3439553.2819167133,0.12734793273965814
4003,m2_weight,FALSE,0,0,0,1078137.6207905116,0
4003,m4_weight,FALSE,0,0,0,1078137.6207905116,0
4003,m5_weight,TRUE,1,1,193308.35338968,1078137.6207905116,0.17929840278455597
4003,m6_weight,TRUE,1,1,193308.35338968,1078137.6207905116,0.17929840278455597
4004,m2_weight,FALSE,0,0,0,121406,0
4004,m4_weight,FALSE,0,0,0,121406,0
4004,m5_weight,TRUE,1,1,121406,121406,1
4004,m6_weight,TRUE,1,1,121406,121406,1
4101,m2_weight,FALSE,0,0,0,143850.91685489,0
4101,m4_weight,FALSE,0,0,0,143850.91685489,0
4101,m5_weight,FALSE,0,0,0,143850.91685489,0
4101,m6_weight,FALSE,0,0,0,143850.91685489,0
4102,m2_weight,FALSE,0,0,0,1872067.8382284713,0
4102,m4_weight,FALSE,0,0,0,1872067.8382284713,0
4102,m5_weight,TRUE,1,1,26412,1872067.8382284713,0.014108463091269997
4102,m6_weight,TRUE,1,1,26412,1872067.8382284713,0.014108463091269997
4103,m2_weight,FALSE,0,0,0,1019761.4185781867,0
4103,m4_weight,FALSE,0,0,0,1019761.4185781867,0
4103,m5_weight,TRUE,1,1,12585,1019761.4185781867,0.012341121923936651
4103,m6_weight,TRUE,1,1,12585,1019761.4185781867,0.012341121923936651
4200,m2_weight,FALSE,0,0,0,8025330.976643736,0
4200,m4_weight,FALSE,0,0,0,8025330.976643736,0
4200,m5_weight,FALSE,0,0,0,8025330.976643736,0
4200,m6_weight,FALSE,0,0,0,8025330.976643736,0
4301,m2_weight,FALSE,0,0,0,693377.2191201799,0
4301,m4_weight,FALSE,0,0,0,693377.2191201799,0
4301,m5_weight,FALSE,0,0,0,693377.2191201799,0
4301,m6_weight,FALSE,0,0,0,693377.2191201799,0
4302,m2_weight,FALSE,0,0,0,1391792.3605116266,0
4302,m4_weight,FALSE,0,0,0,1391792.3605116266,0
4302,m5_weight,FALSE,0,0,0,1391792.3605116266,0
4302,m6_weight,FALSE,0,0,0,1391792.3605116266,0
4401,m2_weight,FALSE,0,0,0,2158616.6480745133,0
4401,m4_weight,FALSE,0,0,0,2158616.6480745133,0
4401,m5_weight,FALSE,0,0,0,2158616.6480745133,0
4401,m6_weight,FALSE,0,0,0,2158616.6480745133,0
4402,m2_weight,FALSE,0,0,0,1619247.4105335441,0
4402,m4_weight,FALSE,0,0,0,1619247.4105335441,0
4402,m5_weight,TRUE,1,1,114116,1619247.4105335441,0.07047471514090527
4402,m6_weight,TRUE,1,1,114116,1619247.4105335441,0.07047471514090527
4501,m2_weight,FALSE,0,0,0,825117.1469756687,0
4501,m4_weight,FALSE,0,0,0,825117.1469756687,0
4501,m5_weight,TRUE,1,3,258870,825117.1469756687,0.313737268639787
4501,m6_weight,TRUE,1,3,258870,825117.1469756687,0.313737268639787
4502,m2_weight,FALSE,0,0,0,1718337.6783716772,0
4502,m4_weight,FALSE,0,0,0,1718337.6783716772,0
4502,m5_weight,TRUE,1,2,372359.9633880333,1718337.6783716772,0.21669778185908561
4502,m6_weight,TRUE,1,2,372359.9633880333,1718337.6783716772,0.21669778185908561
4601,m2_weight,FALSE,0,0,0,1327792.896745957,0
4601,m4_weight,FALSE,0,0,0,1327792.896745957,0
4601,m5_weight,FALSE,0,0,0,1327792.896745957,0
4601,m6_weight,FALSE,0,0,0,1327792.896745957,0
4602,m2_weight,FALSE,0,0,0,1479658.707791828,0
4602,m4_weight,FALSE,0,0,0,1479658.707791828,0
4602,m5_weight,FALSE,0,0,0,1479658.707791828,0
4602,m6_weight,FALSE,0,0,0,1479658.707791828,0
4701,m2_weight,FALSE,0,0,0,889251.7104636437,0
4701,m4_weight,FALSE,0,0,0,889251.7104636437,0
4701,m5_weight,FALSE,0,0,0,889251.7104636437,0
4701,m6_weight,FALSE,0,0,0,889251.7104636437,0
4702,m2_weight,FALSE,0,0,0,1728982.7919581684,0
4702,m4_weight,FALSE,0,0,0,1728982.7919581684,0
4702,m5_weight,FALSE,0,0,0,1728982.7919581684,0
4702,m6_weight,FALSE,0,0,0,1728982.7919581684,0
4800,m2_weight,FALSE,0,0,0,972490.7423437285,0
4800,m4_weight,FALSE,0,0,0,972490.7423437285,0
4800,m5_weight,FALSE,0,0,0,972490.7423437285,0
4800,m6_weight,FALSE,0,0,0,972490.7423437285,0
4901,m2_weight,FALSE,0,0,0,2385964.417340333,0
4901,m4_weight,FALSE,0,0,0,2385964.417340333,0
4901,m5_weight,FALSE,0,0,0,2385964.417340333,0
4901,m6_weight,FALSE,0,0,0,2385964.417340333,0
4902,m2_weight,FALSE,0,0,0,967329.1715207389,0
4902,m4_weight,FALSE,0,0,0,967329.1715207389,0
4902,m5_weight,FALSE,0,0,0,967329.1715207389,0
4902,m6_weight,FALSE,0,0,0,967329.1715207389,0
4903,m2_weight,FALSE,0,0,0,846931.6176477517,0
4903,m4_weight,FALSE,0,0,0,846931.6176477517,0
4903,m5_weight,FALSE,0,0,0,846931.6176477517,0
4903,m6_weight,FALSE,0,0,0,846931.6176477517,0
5000,m2_weight,FALSE,0,0,0,1820253.3876656494,0
5000,m4_weight,FALSE,0,0,0,1820253.3876656494,0
5000,m5_weight,FALSE,0,0,0,1820253.3876656494,0
5000,m6_weight,FALSE,0,0,0,1820253.3876656494,0
5100,m2_weight,FALSE,0,0,0,929545.950778171,0
5100,m4_weight,FALSE,0,0,0,929545.950778171,0
5100,m5_weight,FALSE,0,0,0,929545.950778171,0
5100,m6_weight,FALSE,0,0,0,929545.950778171,0
5201,m2_weight,FALSE,0,0,0,567743,0
5201,m4_weight,FALSE,0,0,0,567743,0
5201,m5_weight,FALSE,0,0,0,567743,0
5201,m6_weight,FALSE,0,0,0,567743,0
5202,m2_weight,FALSE,0,0,0,11156126.373746488,0
5202,m4_weight,FALSE,0,0,0,11156126.373746488,0
5202,m5_weight,FALSE,0,0,0,11156126.373746488,0
5202,m6_weight,FALSE,0,0,0,11156126.373746488,0
5300,m2_weight,FALSE,0,0,0,1400427.795507497,0
5300,m4_weight,FALSE,0,0,0,1400427.795507497,0
5300,m5_weight,TRUE,1,1,25569,1400427.795507497,0.01825799236634983
5300,m6_weight,TRUE,1,1,25569,1400427.795507497,0.01825799236634983
5401,m2_weight,FALSE,0,0,0,1739244.1967727528,0
5401,m4_weight,FALSE,0,0,0,1739244.1967727528,0
5401,m5_weight,FALSE,0,0,0,1739244.1967727528,0
5401,m6_weight,FALSE,0,0,0,1739244.1967727528,0
5402,m2_weight,FALSE,0,0,0,1094108.845278076,0
5402,m4_weight,FALSE,0,0,0,1094108.845278076,0
5402,m5_weight,FALSE,0,0,0,1094108.845278076,0
5402,m6_weight,FALSE,0,0,0,1094108.845278076,0
5500,m2_weight,FALSE,0,0,0,2274867,0
5500,m4_weight,FALSE,0,0,0,2274867,0
5500,m5_weight,FALSE,0,0,0,2274867,0
5500,m6_weight,FALSE,0,0,0,2274867,0
5600,m2_weight,FALSE,0,0,0,19137287.614700604,0
5600,m4_weight,FALSE,0,0,0,19137287.614700604,0
5600,m5_weight,FALSE,0,0,0,19137287.614700604,0
5600,m6_weight,FALSE,0,0,0,19137287.614700604,0
5700,m2_weight,FALSE,0,0,0,1614886.7908171162,0
5700,m4_weight,FALSE,0,0,0,1614886.7908171162,0
5700,m5_weight,FALSE,0,0,0,1614886.7908171162,0
5700,m6_weight,FALSE,0,0,0,1614886.7908171162,0
5800,m2_weight,FALSE,0,0,0,2106448.995401075,0
5800,m4_weight,FALSE,0,0,0,2106448.995401075,0
5800,m5_weight,FALSE,0,0,0,2106448.995401075,0
5800,m6_weight,FALSE,0,0,0,2106448.995401075,0
5900,m2_weight,FALSE,0,0,0,1580378.9344546592,0
5900,m4_weight,FALSE,0,0,0,1580378.9344546592,0
5900,m5_weight,TRUE,1,2,76149.0000921438,1580378.9344546592,0.04818401361343159
5900,m6_weight,TRUE,1,2,76149.0000921438,1580378.9344546592,0.04818401361343159
6000,m2_weight,FALSE,0,0,0,5959933.524869029,0
6000,m4_weight,FALSE,0,0,0,5959933.524869029,0
6000,m5_weight,FALSE,0,0,0,5959933.524869029,0
6000,m6_weight,FALSE,0,0,0,5959933.524869029,0
6100,m2_weight,FALSE,0,0,0,3935354.3144368073,0
6100,m4_weight,FALSE,0,0,0,3935354.3144368073,0
6100,m5_weight,FALSE,0,0,0,3935354.3144368073,0
6100,m6_weight,FALSE,0,0,0,3935354.3144368073,0
6200,m2_weight,FALSE,0,0,0,1751903.4479682024,0
6200,m4_weight,FALSE,0,0,0,1751903.4479682024,0
6200,m5_weight,FALSE,0,0,0,1751903.4479682024,0
6200,m6_weight,FALSE,0,0,0,1751903.4479682024,0
6301,m2_weight,FALSE,0,0,0,644091.2499972817,0
6301,m4_weight,FALSE,0,0,0,644091.2499972817,0
6301,m5_weight,FALSE,0,0,0,644091.2499972817,0
6301,m6_weight,FALSE,0,0,0,644091.2499972817,0
6302,m2_weight,FALSE,0,0,0,1430459.8657843242,0
6302,m4_weight,FALSE,0,0,0,1430459.8657843242,0
6302,m5_weight,FALSE,0,0,0,1430459.8657843242,0
6302,m6_weight,FALSE,0,0,0,1430459.8657843242,0
6401,m2_weight,FALSE,0,0,0,5734807.235821291,0
6401,m4_weight,FALSE,0,0,0,5734807.235821291,0
6401,m5_weight,FALSE,0,0,0,5734807.235821291,0
6401,m6_weight,FALSE,0,0,0,5734807.235821291,0
6402,m2_weight,FALSE,0,0,0,1183931,0
6402,m4_weight,FALSE,0,0,0,1183931,0
6402,m5_weight,FALSE,0,0,0,1183931,0
6402,m6_weight,FALSE,0,0,0,1183931,0
6501,m2_weight,FALSE,0,0,0,368094.9856020626,0
6501,m4_weight,FALSE,0,0,0,368094.9856020626,0
6501,m5_weight,FALSE,0,0,0,368094.9856020626,0
6501,m6_weight,FALSE,0,0,0,368094.9856020626,0
6502,m2_weight,FALSE,0,0,0,2153933.3509246274,0
6502,m4_weight,FALSE,0,0,0,2153933.3509246274,0
6502,m5_weight,FALSE,0,0,0,2153933.3509246274,0
6502,m6_weight,FALSE,0,0,0,2153933.3509246274,0
6600,m2_weight,FALSE,0,0,0,4155614.9659812464,0
6600,m4_weight,FALSE,0,0,0,4155614.9659812464,0
6600,m5_weight,FALSE,0,0,0,4155614.9659812464,0
6600,m6_weight,FALSE,0,0,0,4155614.9659812464,0
6700,m2_weight,FALSE,0,0,0,14651567.338885972,0
6700,m4_weight,FALSE,0,0,0,14651567.338885972,0
6700,m5_weight,FALSE,0,0,0,14651567.338885972,0
6700,m6_weight,FALSE,0,0,0,14651567.338885972,0
6800,m2_weight,FALSE,0,0,0,7157443.352836625,0
6800,m4_weight,FALSE,0,0,0,7157443.352836625,0
6800,m5_weight,FALSE,0,0,0,7157443.352836625,0
6800,m6_weight,FALSE,0,0,0,7157443.352836625,0
6900,m2_weight,FALSE,0,0,0,4049419.12619937,0
6900,m4_weight,FALSE,0,0,0,4049419.12619937,0
6900,m5_weight,FALSE,0,0,0,4049419.12619937,0
6900,m6_weight,FALSE,0,0,0,4049419.12619937,0
7000,m2_weight,FALSE,0,0,0,16392879.90438765,0
7000,m4_weight,FALSE,0,0,0,16392879.90438765,0
7000,m5_weight,FALSE,0,0,0,16392879.90438765,0
7000,m6_weight,FALSE,0,0,0,16392879.90438765,0
7100,m2_weight,FALSE,0,0,0,8211489.519743444,0
7100,m4_weight,FALSE,0,0,0,8211489.519743444,0
7100,m5_weight,FALSE,0,0,0,8211489.519743444,0
7100,m6_weight,FALSE,0,0,0,8211489.519743444,0
7200,m2_weight,FALSE,0,0,0,3256587.85113715,0
7200,m4_weight,FALSE,0,0,0,3256587.85113715,0
7200,m5_weight,FALSE,0,0,0,3256587.85113715,0
7200,m6_weight,FALSE,0,0,0,3256587.85113715,0
7300,m2_weight,FALSE,0,0,0,5439833,0
7300,m4_weight,FALSE,0,0,0,5439833,0
7300,m5_weight,FALSE,0,0,0,5439833,0
7300,m6_weight,FALSE,0,0,0,5439833,0
7400,m2_weight,FALSE,0,0,0,11049297.440805899,0
7400,m4_weight,FALSE,0,0,0,11049297.440805899,0
7400,m5_weight,FALSE,0,0,0,11049297.440805899,0
7400,m6_weight,FALSE,0,0,0,11049297.440805899,0
7500,m2_weight,FALSE,0,0,0,3008942.160839289,0
7500,m4_weight,FALSE,0,0,0,3008942.160839289,0
7500,m5_weight,FALSE,0,0,0,3008942.160839289,0
7500,m6_weight,FALSE,0,0,0,3008942.160839289,0
7600,m2_weight,FALSE,0,0,0,7816831.3480170285,0
7600,m4_weight,FALSE,0,0,0,7816831.3480170285,0
7600,m5_weight,FALSE,0,0,0,7816831.3480170285,0
7600,m6_weight,FALSE,0,0,0,7816831.3480170285,0
7700,m2_weight,FALSE,0,0,0,729736.001921917,0
7700,m4_weight,FALSE,0,0,0,729736.001921917,0
7700,m5_weight,FALSE,0,0,0,729736.001921917,0
7700,m6_weight,FALSE,0,0,0,729736.001921917,0
7800,m2_weight,FALSE,0,0,0,5230360.271263137,0
7800,m4_weight,FALSE,0,0,0,5230360.271263137,0
7800,m5_weight,FALSE,0,0,0,5230360.271263137,0
7800,m6_weight,FALSE,0,0,0,5230360.271263137,0
7900,m2_weight,FALSE,0,0,0,3387915.5630420744,0
7900,m4_weight,FALSE,0,0,0,3387915.5630420744,0
7900,m5_weight,FALSE,0,0,0,3387915.5630420744,0
7900,m6_weight,FALSE,0,0,0,3387915.5630420744,0
8000,m2_weight,FALSE,0,0,0,3392710.7664873,0
8000,m4_weight,FALSE,0,0,0,3392710.7664873,0
8000,m5_weight,FALSE,0,0,0,3392710.7664873,0
8000,m6_weight,FALSE,0,0,0,3392710.7664873,0
8100,m2_weight,FALSE,0,0,0,13040683.891030747,0
