sample,spec,se_type,eigen_index,eigenvalue
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,75,-5.751819574793537e-45
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,76,-8.164071748828893e-45
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,77,-9.895048060712457e-45
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,78,-1.1622222577354788e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,79,-1.3005624093382685e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,80,-1.3995214114396042e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,81,-1.7648590994114368e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,82,-2.0367306198624781e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,83,-2.095886517982352e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,84,-2.399945251393945e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,85,-2.6245640575745464e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,86,-3.037688276567955e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,87,-3.2079361588579935e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,88,-3.761338760166853e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,89,-3.9979634443367306e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,90,-5.082873012917328e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,91,-5.162450862693412e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,92,-5.898792531622805e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,93,-6.761283349037709e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,94,-7.016823663500733e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,95,-7.400974093214635e-44
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,96,-1.0185327714110458e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,97,-1.2160523744487879e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,98,-1.4274350324813362e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,99,-1.7175636631437745e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,100,-1.811597864767416e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,101,-2.0149373517774302e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,102,-2.579645791714583e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,103,-2.8258320075791463e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,104,-2.9323917527958905e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,105,-3.3501547611662402e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,106,-4.09236355452736e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,107,-4.872685835343049e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,108,-6.075902658789338e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,109,-6.463038840353092e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,110,-8.056010128247268e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,111,-9.271789102082687e-43
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,112,-1.3614365383971727e-42
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,113,-1.48459924208924e-42
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,114,-1.580735094424433e-42
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,115,-2.292665343208305e-42
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,116,-3.500626659891153e-42
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,117,-4.586336713456535e-42
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,118,-6.4250076219569e-42
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,driscoll_kraay_lag1,119,-1.0605723293603846e-41
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,1,0.03504868257682964
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,2,0.007364962659150744
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,3,0.004023878698144506
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,4,0.0022971346934533335
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,5,0.0019615272253254955
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,6,0.0013128189862208197
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,7,7.754186211228484e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,8,5.619436832182826e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,9,3.628765157245516e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,10,2.538676550921881e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,11,2.199133109370703e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,12,1.6223465858117208e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,13,1.559242576847726e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,14,1.2170826425566956e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,15,9.45894442349244e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,16,7.237913249899044e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,17,6.536096495928271e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,18,5.067475421863598e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,19,4.307189896942973e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,20,3.7460187039516495e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,21,2.9076952304794562e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,22,2.4489872467596103e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,23,2.0838929259203063e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,24,1.7760897219810108e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,25,1.658344903518133e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,26,1.1009768123239697e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,27,9.032824983790758e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,28,7.863777873351272e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,29,6.035583250759383e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,30,4.967339944974028e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,31,4.779206024481503e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,32,3.701874976391658e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,33,2.872066395466043e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,34,2.6516310306292856e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,35,2.168691330737241e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,36,1.951855971541146e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,37,1.862401450073902e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,38,1.7501049146620134e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,39,1.2528112772006164e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,40,1.1698324757310218e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,41,1.1013654797820378e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,42,9.425658384087078e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,43,7.746556450573774e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,44,7.119425806640628e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,45,6.106729051927954e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,46,4.6499096136367373e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,47,4.0342031545957427e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,48,3.7886740126104645e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,49,3.317310900699865e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,50,2.896668688606698e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,51,2.7615216653503134e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,52,2.3789674899586888e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,53,1.9867228716830688e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,54,1.7437573361508572e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,55,1.6155384009990824e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,56,1.5234799919286395e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,57,1.259092916752929e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,58,1.2025816201633863e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,59,1.0208762102437825e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,60,7.600244832814655e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,61,5.712852276715844e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,62,5.308734485095739e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,63,4.865564695693459e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,64,4.164841064922594e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,65,3.609273796994223e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,66,2.9735728997460445e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,67,2.6250602996211523e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,68,2.537814485164914e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,69,1.6457546415320012e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,70,1.608355832046884e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,71,9.792173370620632e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,72,7.806359158648213e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,73,5.575779500107853e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,74,5.134780048788868e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,75,3.801265057113073e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,76,3.248444858593935e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,77,2.2750696873006323e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,78,1.6825042743142928e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,79,7.628526035613449e-10
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,80,4.045942918549228e-10
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,81,-2.675403318129196e-10
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,82,-2.196596460408482e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,83,-3.303372458346582e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,84,-4.568387668181866e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,85,-5.514037336733447e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,86,-6.473961905868078e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,87,-8.773450278553301e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,88,-1.2333272115197802e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,89,-1.7461048518537604e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,90,-2.1348446883895537e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,91,-2.5940375014171314e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,92,-2.9710216992291132e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,93,-3.9830207740682895e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,94,-4.6046423625096246e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,95,-6.126518141605689e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,96,-8.330990595971043e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,97,-8.965421319852132e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,98,-1.0194388874899702e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,99,-1.1633928615458069e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,100,-1.3764279978312346e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,101,-1.7263759182241863e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,102,-1.8850743988360596e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,103,-2.296670273698884e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,104,-2.529799345815795e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,105,-3.65174509218666e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,106,-5.244463950165498e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,107,-5.348059971501772e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,108,-6.947176216208267e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,109,-9.537666313675581e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,110,-1.3819422977325747e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,111,-1.6747961343056048e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,112,-2.073827468699144e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,113,-2.9505004956633455e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,114,-3.225695644538808e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,115,-5.69112649104045e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,116,-7.974401406581202e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,117,-1.2015705847105754e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,118,-2.5650397536679445e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_250km,119,-4.307455905545576e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,1,0.03441264956912807
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,2,0.00620240495220027
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,3,0.004015126349210791
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,4,0.0028736258390610384
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,5,0.0015992290992597818
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,6,9.973072923710692e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,7,4.8333969951953464e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,8,2.8270029088848337e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,9,2.404632168536437e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,10,1.49829127592472e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,11,1.362108005738188e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,12,1.2815196851665258e-4
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,13,8.600452375005145e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,14,6.954919714849891e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,15,5.315298700349491e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,16,3.776692133046374e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,17,3.370613856285657e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,18,2.5002488201073445e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,19,2.091259792629512e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,20,1.3029314876090257e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,21,1.1120532986728384e-5
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,22,9.197132179030178e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,23,8.092657310484078e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,24,5.826335930473304e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,25,4.157788551967558e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,26,3.466345033414761e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,27,3.1944264398803427e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,28,2.6796350484437155e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,29,2.031738582852653e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,30,1.7221071035631177e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,31,1.4723611876674512e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,32,1.2262019836391375e-6
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,33,9.575232027205292e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,34,8.779326788555156e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,35,8.262317954173444e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,36,6.091804276818561e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,37,5.293186923281686e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,38,4.4721935206312527e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,39,3.715950394495722e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,40,3.1238201009989434e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,41,2.4443679964143954e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,42,2.0515806632879965e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,43,1.8567845623074595e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,44,1.411483712574701e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,45,1.2453361060178214e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,46,1.1723088535150106e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,47,1.0939161894831884e-7
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,48,8.712131387312289e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,49,7.599811656708136e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,50,5.4842547538113223e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,51,4.401718609309167e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,52,3.697103149845478e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,53,3.58625965795483e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,54,3.023189147825719e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,55,2.428605452313847e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,56,1.9183828190712972e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,57,1.7826925871238972e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,58,1.6716237136453813e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,59,9.967004409022695e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,60,7.445920802404014e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,61,5.379240328935938e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,62,4.011976460841649e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,63,2.7953378426440194e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,64,1.5996536783329796e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,65,1.9177964560545922e-10
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,66,-2.2309324430167842e-10
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,67,-1.4414929188683687e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,68,-1.6378129608098757e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,69,-2.3786117705456445e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,70,-5.080974036386423e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,71,-5.7136967107417435e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,72,-7.333562287495044e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,73,-8.867237158791793e-9
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,74,-1.2344873446343055e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,75,-1.5029800723958427e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,76,-1.9482511821853655e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,77,-2.0214590381237364e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,78,-2.5572819527881705e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,79,-3.1109443773656994e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,80,-4.593655031902599e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,81,-5.6237261912607985e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,82,-6.132266486416045e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,83,-8.090687457328336e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,84,-9.171593952606837e-8
diagnostic_1952_start,interacted_controls_full_panel_raw_controls_diagnostic,conley_500km,85,-9.715901890997016e-8
