source_decade,county_fips_source,weight_type,weight_sum,zero_or_undefined_support
2020,38067,m6_weight,NA,TRUE
2020,38069,m5_weight,NA,TRUE
2020,38069,m6_weight,NA,TRUE
2020,38071,m5_weight,NA,TRUE
2020,38071,m6_weight,NA,TRUE
2020,38073,m5_weight,NA,TRUE
2020,38073,m6_weight,NA,TRUE
2020,38075,m5_weight,NA,TRUE
2020,38075,m6_weight,NA,TRUE
2020,38079,m5_weight,NA,TRUE
2020,38079,m6_weight,NA,TRUE
2020,38081,m5_weight,NA,TRUE
2020,38081,m6_weight,NA,TRUE
2020,38083,m5_weight,NA,TRUE
2020,38083,m6_weight,NA,TRUE
2020,38085,m5_weight,NA,TRUE
2020,38085,m6_weight,NA,TRUE
2020,38087,m5_weight,NA,TRUE
2020,38087,m6_weight,NA,TRUE
2020,38091,m5_weight,NA,TRUE
2020,38091,m6_weight,NA,TRUE
2020,38093,m5_weight,NA,TRUE
2020,38093,m6_weight,NA,TRUE
2020,38095,m5_weight,NA,TRUE
2020,38095,m6_weight,NA,TRUE
2020,38097,m5_weight,NA,TRUE
2020,38097,m6_weight,NA,TRUE
2020,38099,m5_weight,NA,TRUE
2020,38099,m6_weight,NA,TRUE
2020,38101,m5_weight,NA,TRUE
2020,38101,m6_weight,NA,TRUE
2020,38105,m5_weight,NA,TRUE
2020,38105,m6_weight,NA,TRUE
2020,41037,m5_weight,NA,TRUE
2020,41037,m6_weight,NA,TRUE
2020,41055,m5_weight,NA,TRUE
2020,41055,m6_weight,NA,TRUE
2020,46023,m5_weight,NA,TRUE
2020,46023,m6_weight,NA,TRUE
2020,46031,m5_weight,NA,TRUE
2020,46031,m6_weight,NA,TRUE
2020,46097,m5_weight,NA,TRUE
2020,46097,m6_weight,NA,TRUE
2020,46121,m5_weight,NA,TRUE
2020,46121,m6_weight,NA,TRUE
2020,46129,m5_weight,NA,TRUE
2020,46129,m6_weight,NA,TRUE
2020,46137,m5_weight,NA,TRUE
2020,46137,m6_weight,NA,TRUE
2020,48107,m5_weight,NA,TRUE
2020,48107,m6_weight,NA,TRUE
2020,48173,m5_weight,NA,TRUE
2020,48173,m6_weight,NA,TRUE
2020,48357,m5_weight,NA,TRUE
2020,48357,m6_weight,NA,TRUE
2020,48445,m5_weight,NA,TRUE
2020,48445,m6_weight,NA,TRUE
2020,49027,m5_weight,NA,TRUE
2020,49027,m6_weight,NA,TRUE
2020,50001,m5_weight,NA,TRUE
2020,50001,m6_weight,NA,TRUE
2020,50011,m5_weight,NA,TRUE
2020,50011,m6_weight,NA,TRUE
2020,50013,m5_weight,NA,TRUE
2020,50013,m6_weight,NA,TRUE
2020,50015,m5_weight,NA,TRUE
2020,50015,m6_weight,NA,TRUE
2020,50017,m5_weight,NA,TRUE
2020,50017,m6_weight,NA,TRUE
2020,50019,m5_weight,NA,TRUE
2020,50019,m6_weight,NA,TRUE
2020,50023,m5_weight,NA,TRUE
2020,50023,m6_weight,NA,TRUE
2020,53069,m5_weight,NA,TRUE
2020,53069,m6_weight,NA,TRUE
2020,55003,m5_weight,NA,TRUE
2020,55003,m6_weight,NA,TRUE
2020,55005,m5_weight,NA,TRUE
2020,55005,m6_weight,NA,TRUE
2020,55007,m5_weight,NA,TRUE
2020,55007,m6_weight,NA,TRUE
2020,55011,m5_weight,NA,TRUE
2020,55011,m6_weight,NA,TRUE
2020,55019,m5_weight,NA,TRUE
2020,55019,m6_weight,NA,TRUE
2020,55027,m5_weight,NA,TRUE
2020,55027,m6_weight,NA,TRUE
2020,55029,m5_weight,NA,TRUE
2020,55029,m6_weight,NA,TRUE
2020,55033,m5_weight,NA,TRUE
2020,55033,m6_weight,NA,TRUE
2020,55041,m5_weight,NA,TRUE
2020,55041,m6_weight,NA,TRUE
2020,55047,m5_weight,NA,TRUE
2020,55047,m6_weight,NA,TRUE
2020,55049,m5_weight,NA,TRUE
2020,55049,m6_weight,NA,TRUE
2020,55051,m5_weight,NA,TRUE
2020,55051,m6_weight,NA,TRUE
2020,55055,m5_weight,NA,TRUE
2020,55055,m6_weight,NA,TRUE
2020,55057,m5_weight,NA,TRUE
2020,55057,m6_weight,NA,TRUE
2020,55067,m5_weight,NA,TRUE
2020,55067,m6_weight,NA,TRUE
2020,55069,m5_weight,NA,TRUE
2020,55069,m6_weight,NA,TRUE
2020,55075,m5_weight,NA,TRUE
2020,55075,m6_weight,NA,TRUE
2020,55077,m5_weight,NA,TRUE
2020,55077,m6_weight,NA,TRUE
2020,55081,m5_weight,NA,TRUE
2020,55081,m6_weight,NA,TRUE
2020,55083,m5_weight,NA,TRUE
2020,55083,m6_weight,NA,TRUE
2020,55085,m5_weight,NA,TRUE
2020,55085,m6_weight,NA,TRUE
2020,55091,m5_weight,NA,TRUE
2020,55091,m6_weight,NA,TRUE
2020,55095,m5_weight,NA,TRUE
2020,55095,m6_weight,NA,TRUE
2020,55099,m5_weight,NA,TRUE
2020,55099,m6_weight,NA,TRUE
2020,55103,m5_weight,NA,TRUE
2020,55103,m6_weight,NA,TRUE
2020,55107,m5_weight,NA,TRUE
2020,55107,m6_weight,NA,TRUE
2020,55113,m5_weight,NA,TRUE
2020,55113,m6_weight,NA,TRUE
2020,55119,m5_weight,NA,TRUE
2020,55119,m6_weight,NA,TRUE
2020,55121,m5_weight,NA,TRUE
2020,55121,m6_weight,NA,TRUE
2020,55123,m5_weight,NA,TRUE
2020,55123,m6_weight,NA,TRUE
2020,55125,m5_weight,NA,TRUE
2020,55125,m6_weight,NA,TRUE
2020,55129,m5_weight,NA,TRUE
2020,55129,m6_weight,NA,TRUE
2020,55135,m5_weight,NA,TRUE
2020,55135,m6_weight,NA,TRUE
2020,55137,m5_weight,NA,TRUE
2020,55137,m6_weight,NA,TRUE
2020,55141,m5_weight,NA,TRUE
2020,55141,m6_weight,NA,TRUE
