source_decade,gisjoin_source,county_fips_source,weight_sum_raw,selected_weight_sum_raw,crosswalk_weight_sum,raw_weight_undefined,raw_weight_sum_valid,raw_weight_requires_policy,fallback_used,fallback_policy,n_targets,positive_targets,missing_raw_weight_parts,final_weight_sum_ok
1970,G0500870,05087,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0500890,05089,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,3,1,5,TRUE
1970,G0500910,05091,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0500930,05093,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0500950,05095,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0500970,05097,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0500990,05099,1,1,1,FALSE,TRUE,FALSE,FALSE,none,4,1,0,TRUE
1970,G0501010,05101,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0501030,05103,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501050,05105,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501070,05107,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501090,05109,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501110,05111,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501130,05113,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501150,05115,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501170,05117,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501190,05119,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501210,05121,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501230,05123,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501250,05125,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501270,05127,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501290,05129,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501310,05131,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501330,05133,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501350,05135,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501370,05137,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0501390,05139,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0501410,05141,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501430,05143,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0501450,05145,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501470,05147,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0501490,05149,1,1,1,FALSE,TRUE,FALSE,FALSE,none,4,1,0,TRUE
1970,G0600010,06001,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600030,06003,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0600050,06005,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0600070,06007,1,1,1,FALSE,TRUE,FALSE,FALSE,none,4,1,0,TRUE
1970,G0600090,06009,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600110,06011,1,1,1,FALSE,TRUE,FALSE,FALSE,none,5,1,0,TRUE
1970,G0600130,06013,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600150,06015,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,3,1,5,TRUE
1970,G0600170,06017,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600190,06019,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600210,06021,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600230,06023,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600250,06025,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600270,06027,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600290,06029,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600310,06031,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600330,06033,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0600350,06035,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600370,06037,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600390,06039,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600410,06041,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600430,06043,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600450,06045,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,3,1,5,TRUE
1970,G0600470,06047,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600490,06049,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600510,06051,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0600530,06053,1,1,1,FALSE,TRUE,FALSE,FALSE,none,4,1,0,TRUE
1970,G0600550,06055,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600570,06057,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600590,06059,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600610,06061,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0600630,06063,1,1,1,FALSE,TRUE,FALSE,FALSE,none,4,1,0,TRUE
1970,G0600650,06065,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600670,06067,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600690,06069,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600710,06071,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600730,06073,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600750,06075,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600770,06077,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600790,06079,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0600810,06081,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600830,06083,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600850,06085,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0600870,06087,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600890,06089,1,1,1,FALSE,TRUE,FALSE,FALSE,none,3,1,0,TRUE
1970,G0600910,06091,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0600930,06093,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600950,06095,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600970,06097,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0600990,06099,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0601010,06101,1,1,1,FALSE,TRUE,FALSE,FALSE,none,4,1,0,TRUE
1970,G0601030,06103,1,1,1,FALSE,TRUE,FALSE,FALSE,none,4,1,0,TRUE
1970,G0601050,06105,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0601070,06107,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
1970,G0601090,06109,1,1,1,FALSE,TRUE,FALSE,FALSE,none,2,1,0,TRUE
1970,G0601110,06111,1,1,1,FALSE,TRUE,FALSE,FALSE,none,1,1,0,TRUE
