czone,year,REG_VOTERS,BALLOTS_CAST,CVAP,PRES_DEM_VOTES,PRES_REP_VOTES,SEN_DEM_VOTES,SEN_REP_VOTES,PARTISAN_INDEX_DEM_NUM,PARTISAN_INDEX_REP_NUM,pop1990,reg_voters_pct,voter_turnout_pct,reg_voter_turnout_pct,pres_rep_ratio,pres_dem_ratio,partisan_index_dem,partisan_index_rep
36403,2014,6953,3930,9065,0,0,327,1618,1360.870727524055,7704.129137397043,13047,0.7670159955874242,0.4335355763927192,0.5652236444700129,NA,NA,0.15012363237992885,0.8498763527189237
36403,2016,7644,6149,9065,526,4478,350,2450,1085.381584241813,7979.618550837136,13047,0.8432432432432433,0.678323221180364,0.8044217687074829,0.8948840927258194,0.10511590727418066,0.11973321392628936,0.8802668009748633
36403,2018,7285,4567,9814.2070313,0,0,0,0,0,0,13047,0.7422912494882453,0.4653457977231045,0.6269045984900481,NA,NA,0,0
36403,2020,8263,6822,9814.2070313,781,5820,797,5394,1218.15194153255,8596.054949183934,13047,0.8419427034346426,0.6951147431721084,0.8256081326394772,0.881684593243448,0.11831540675655204,0.12412128026722422,0.8758787054082852
36403,2022,7906,4434,9814.2070313,0,0,401,3606,1102.0270770014686,8712.179884006537,13047,0.8055668659511417,0.45179401513121203,0.5608398684543385,NA,NA,0.11228895757821535,0.8877110352595152
36404,2000,0,0,0,9069,23986,7676,23469,0,0,77411,NA,NA,NA,0.7256390863711996,0.2743609136288005,NA,NA
36404,2002,0,0,0,0,0,8259,19020,0,0,74996,NA,NA,NA,NA,NA,NA,NA
36404,2004,43316,37774,60254,9334,27306,0,0,0,0,77411,0.7188900321970325,0.6269127360839114,0.8720565149136578,0.7452510917030568,0.25474890829694324,0,0
36404,2006,34855,30009,62581,0,0,8750,19330,17630.569827780164,44950.43133658162,77411,0.5569581821958741,0.4795225387897285,0.8609668627169703,NA,NA,0.2817240029366767,0.7182760156689989
36404,2008,37777,38960,67235,11123,27052,8988,28340,19020.97451433681,48214.02416735706,77411,0.5618651000223098,0.5794601026251208,1.0313153506101596,0.7086313032089063,0.2913686967910937,0.2829028707419768,0.7170971096505847
36404,2010,43279,30430,67235,0,0,0,0,18725.290999783898,48509.709826708124,77411,0.6436974789915967,0.4525916561314791,0.7031123639640472,NA,NA,0.2785051089430192,0.7214949033495668
36404,2012,38204,40231,67235,8633,29980,6789,30040,17559.70548309507,49675.29478043342,77411,0.5682159589499517,0.598363947348851,1.0530572714898963,0.7764224483982078,0.22357755160179213,0.2611691155364776,0.7388308883830359
36404,2014,42978,27085,68215,0,0,4599,19328,15269.422453045689,52945.57856768421,77411,0.6300373818075203,0.39705343399545556,0.6302061519847364,NA,NA,0.2238425925829464,0.7761574223804766
36404,2016,45381,1378,68215,6363,29624,205,1310,13197.023025453573,55017.97618329729,77411,0.6652642380708056,0.02020083559334457,0.030365130781604636,0.8231861505543668,0.17681384944563314,0.1934621861094125,0.8065378022912452
36404,2018,45887,31743,69801.7912598,0,0,7338,23035,17288.75301605371,52513.03746895328,77411,0.6573900063568581,0.4547591032707683,0.6917645520517793,NA,NA,0.24768351505057418,0.7523164738495243
36404,2020,47938,43680,69801.7912598,8969,38937,7769,32751,15504.246757672805,54297.543929876265,77411,0.6867732064579306,0.6257719065893949,0.9111769368767992,0.8127791925854799,0.1872208074145201,0.22211817888693577,0.7778818129148373
36404,2022,48113,31708,69801.7912598,0,0,0,0,15504.246757672805,54297.543929876265,77411,0.6892803054426637,0.45425768347382167,0.6590318624903873,NA,NA,0.22211817888693577,0.7778818129148373
36501,2000,0,0,0,17791,41102,0,0,0,0,138509,NA,NA,NA,0.6979097685633268,0.3020902314366733,NA,NA
36501,2004,84203,69426,114096,20451,46767,13123,21275,0,0,138509,0.738001332211471,0.6084875893984013,0.8245074403524815,0.6957511380880121,0.30424886191198786,0,0
36501,2006,103885,54778,115499,0,0,10984,15346,37515.272655758075,77983.72654288787,138509,0.8994450168399727,0.47427250452384867,0.5272946046108677,NA,NA,0.3248103676720844,0.6751896253897253
36501,2008,81437,67730,118305,23561,41097,7005,19241,40296.80416628679,78008.19501847129,138509,0.6883648197455728,0.5725032754321457,0.8316858430443165,0.6356058028395558,0.3643941971604442,0.3406179296419153,0.6593820634670664
36501,2010,78958,56123,118305,0,0,17917,32606,40995.958934425995,77309.04254555622,138509,0.6674105067410506,0.47439246016651876,0.7107956128574685,NA,NA,0.3465276948093994,0.6534723177004879
36501,2012,80078,63895,118305,20512,40048,0,0,41695.58504030204,76609.41495120361,138509,0.6768775622332107,0.5400870630996154,0.7979095382002548,0.6612945838837516,0.3387054161162483,0.3524414440666247,0.6475585558615748
36501,2014,78036,45096,115355,0,0,0,0,39726.93367794279,75628.06686848238,138509,0.6764856313120368,0.39093233930042043,0.5778871290173766,NA,NA,0.344388484919967,0.6556115198169336
36501,2016,95444,67147,115355,17545,42046,25153,14808,42874.384425578835,72480.6180614231,138509,0.827393697715747,0.582090069784578,0.7035224843887515,0.7055763454212884,0.29442365457871156,0.37167339452627834,0.628326627033272
36501,2018,101571,64448,122995.0087892,0,0,0,0,0,0,138509,0.8258139984694955,0.5239887425875698,0.6345118193185063,NA,NA,0,0
36501,2020,107140.42650743626,77302.34566667808,122995.53347786864,23930.062341180568,50677.273324767026,11237.071544106651,23579.25694419801,39614.0020323504,83381.53144551041,138509,0.871092010237223,0.6284971777498537,0.7215049275663727,0.6792532245310728,0.32074677546892705,0.3220767528072749,0.6779232471926615
36501,2022,106637.44133941292,60911.31804984142,122995.53347786864,0,0,18500.06755924168,40428.23623083201,38683.3256348957,84312.2092848875,138509,0.8670025514268034,0.4952319513358717,0.5712001083744004,NA,NA,0.31451000325842104,0.6854900084648873
36502,2000,0,0,0,766,2799,0,0,0,0,7060,NA,NA,NA,0.785133239831697,0.21486676016830294,NA,NA
36502,2004,4167,3735,5607,839,2815,0,0,0,0,7060,0.7431781701444623,0.666131621187801,0.896328293736501,0.7703886152162014,0.22961138478379858,0,0
36502,2006,5053,2999,5633,0,0,0,0,1251.8727212547296,4381.12727874527,7060,0.8970353275341736,0.5323983667672644,0.5935088066495151,NA,NA,0.2222390770912,0.7777609229088
36502,2008,4283,3729,5685,950,2595,755,2574,1355.8734264224836,4329.1264888641945,7060,0.7533861037818822,0.6559366754617414,0.8706514125612889,0.7320169252468265,0.2679830747531735,0.2385001629591,0.7614998221397
36502,2010,4245,3457,5685,0,0,1264,1958,1647.329614162545,4037.6703858374553,7060,0.7467018469656992,0.6080914687774847,0.8143698468786807,NA,NA,0.289767742157,0.710232257843
36502,2012,4292,3656,5685,832,2607,0,0,1670.6750200688537,4014.3251493572225,7060,0.7549692172383465,0.6430958663148637,0.8518173345759553,0.7580692061645827,0.24193079383541727,0.2938742339611,0.7061257958412
36502,2014,4132,3070,5560,0,0,0,0,1633.9407408237162,3926.059424877072,7060,0.7431654676258993,0.552158273381295,0.7429816069699903,NA,NA,0.2938742339611,0.7061257958412
36502,2016,4768,4081,5560,683,2912,0,2070,1351.500221490688,4208.499612807968,7060,0.8575539568345324,0.7339928057553957,0.8559144295302014,0.8100139082058414,0.18998609179415854,0.2430755794048,0.7569243907928
36502,2018,5059,3612,6032.0004883,0,0,0,0,0,0,7060,0.8386935660586756,0.598806317573421,0.7139750938920736,NA,NA,0,0
36502,2020,5483.085141832632,4518.068996954103,6032.105217784674,894.012450578184,3475.05454988169,1055.014274147716,3213.051264312447,1362.6857859108297,4669.419252104796,7060,0.9089836705213055,0.7490036784559587,0.8240012474882,0.7953768045937306,0.20462319540626936,0.2259055067363835,0.7740944634615753
36502,2022,5611.088097272908,3858.063479084226,6032.105217784674,0,0,972.013488126366,2683.047145560573,1483.4208697605218,4548.684437906638,7060,0.930203949481772,0.6395882266292965,0.6875784896265157,NA,NA,0.24592092083985842,0.7540790940608242
36503,2000,0,0,0,707,2830,0,0,0,0,7186,NA,NA,NA,0.8001130901894261,0.19988690981057394,NA,NA
36503,2004,4569,3998,5741,802,3039,0,0,0,0,7186,0.7958543807699007,0.6963943563839052,0.8750273582840884,0.791200208279094,0.20879979172090601,0,0
36503,2006,5642,3168,5884,0,0,0,0,1202.356263994986,4681.6435606476925,7186,0.9588715159755269,0.5384092454112849,0.5615030131159163,NA,NA,0.20434334874149998,0.7956566214561
36503,2008,4200,3726,6170,957,2638,668,2697,1360.973614901608,4809.026293158605,7186,0.6807131280388979,0.6038897893030795,0.8871428571428571,0.7337969401947149,0.26620305980528514,0.2205791920424,0.7794207930565
36503,2010,4116,3229,6170,0,0,1138,1864,1686.9582253694698,4483.04177463053,7186,0.6670988654781199,0.5233387358184765,0.7844995140913509,NA,NA,0.273413002491,0.726586997509
36503,2012,4245,3753,6170,770,2808,0,0,1700.129573345012,4469.8704266549885,7186,0.6880064829821718,0.6082658022690438,0.8840989399293286,0.7847959754052544,0.21520402459474566,0.2755477428436,0.7244522571564
36503,2014,4075,3303,6250,0,0,0,0,1722.1733927725,4527.8266072275,7186,0.652,0.52848,0.8105521472392638,NA,NA,0.2755477428436,0.7244522571564
36503,2016,4746,4012,6250,639,3022,0,2227,1419.908087700625,4830.091819166875,7186,0.75936,0.64192,0.8453434471133586,0.8254575252663207,0.17454247473367931,0.2271852940321,0.7728146910667001
36503,2018,5070,3645,6662,0,0,0,0,0,0,7186,0.7610327229060342,0.5471329930951666,0.7189349112426036,NA,NA,0,0
36503,2020,5407.79264776,4382.34895329,6651.90447182,790.79981112,3464.7415967,906.62402588,3256.05831321,1342.4417714891615,5309.462601210144,7186,0.8129690783548484,0.6588111678174723,0.8103766617429837,0.8141717503519474,0.18582824964805253,0.201813146472,0.7981868386268999
36503,2022,5595.50775444,4031.88085518,6651.90447182,0,0,856.69979538,2994.45534539,1411.0878915927644,5240.816481106542,7186,0.8411888321825277,0.6061242870009006,0.7205567451820128,NA,NA,0.2121329158545,0.7878670692444
36600,2000,0,0,0,26634,56548,0,0,0,0,196661,NA,NA,NA,0.6798105359332548,0.3201894640667452,NA,NA
36600,2004,125063,101964,164754,31843,67821,35080,59155,0,0,196661,0.7590893089090401,0.6188863396336356,0.8153010882515213,0.6804964681329266,0.31950353186707336,0,0
36600,2006,161362,90494,169111,0,0,29011,42741,60358.723675970476,108752.27252501113,196661,0.9541780250841163,0.5351159889066944,0.5608135744475156,NA,NA,0.3569177858091459,0.6430821917262102
36600,2008,128123,106154,177825,37812,64431,0,0,66413.38868961278,111411.61262064535,196661,0.7205004920567974,0.5969576831154224,0.8285319575720206,0.6301751709163463,0.36982482908365366,0.37347610678820625,0.6265239005800385
36600,2010,127649,87258,177825,0,0,22556,56006,62578.311646427326,115246.69103264605,196661,0.717834950091382,0.4906959088991987,0.6835776230131062,NA,NA,0.3519095270430329,0.6480904880227529
36600,2012,131418,100940,177825,33753,62302,0,0,62823.00298198986,115001.99570775202,196661,0.739029945170814,0.5676367214958526,0.7680835197613721,0.6486075685805007,0.3513924314194992,0.3532855502993947,0.6467144423323606
36600,2014,128101,74477,181095,0,0,0,0,60894.561171530346,120200.44018328676,196661,0.7073690604378917,0.41125928380131976,0.5813928072380388,NA,NA,0.33625755085193043,0.6637424566293203
36600,2016,158198,106967,181095,29110,67272,73693,0,77862.077350462,103232.91725247691,196661,0.8735635992158811,0.5906678814986609,0.6761589906319928,0.6979726504949056,0.3020273495050943,0.4299515577484856,0.5700484124491395
36600,2018,162514,92066,192570,0,0,0,0,0,0,196661,0.84392169081373,0.47809108376174897,0.566511192881844,NA,NA,0,0
36600,2020,176839,131960,192570,38911,79930,0,0,62994.5101166364,129575.48711908107,196661,0.9183102248533,0.6852573090304824,0.7462154841409417,0.672579328682862,0.32742067131713803,0.3271252537603801,0.6728747318849305
36600,2022,183208,89808,192570,0,0,26475,61534,60382.587208448604,132187.40853989567,196661,0.9513839123435633,0.4663654774887054,0.49019693463167546,NA,NA,0.31356175524977203,0.6864382226717333
36700,2000,0,0,0,26783,26559,0,0,0,0,132181,NA,NA,NA,0.4979003411945559,0.5020996588054442,NA,NA
36700,2004,92998,73014,108617,40770,29274,40976,25462,0,0,132181,0.8562011471500778,0.672215214929523,0.7851136583582443,0.41793729655645023,0.5820627034435498,0,0
36700,2006,125050,51672,110598,0,0,30476,17359,64151.34900193961,46446.64832484366,132181,1.1306714407132137,0.46720555525416374,0.41321071571371454,NA,NA,0.5800407692900379,0.4199592065393919
36700,2008,88718,70778,114560,42925,24653,0,0,71496.40889882768,43063.59419375699,132181,0.7744238826815643,0.6178247206703911,0.7977862440541942,0.364808073633431,0.635191926366569,0.6240957480693757,0.37590427892595135
36700,2010,86013,57504,114560,0,0,29110,21472,70112.28791981602,44447.71485120182,132181,0.7508118016759776,0.5019553072625699,0.6685501028914234,NA,NA,0.612013686450908,0.387986337737446
36700,2012,88213,64275,114560,37131,21541,0,0,71075.30427336886,43484.69572663113,132181,0.7700157122905028,0.5610597067039106,0.7286341015496582,0.3671427597491137,0.6328572402508863,0.6204199046208875,0.3795800953791125
36700,2014,83282,42607,115700,0,0,0,0,71147.27570861788,44552.727427627164,132181,0.71980985306828,0.36825410544511666,0.5115991450733652,NA,NA,0.6149289171012781,0.3850711100054206
36700,2016,101371,66904,115700,35414,21185,53497,0,77988.248269859,37711.75141825991,132181,0.8761538461538462,0.5782541054451167,0.6599915163113711,0.3742998992915069,0.6257001007084931,0.6740557326694815,0.3259442646349171
36700,2018,103998,60458,123805,0,0,0,0,0,0,132181,0.8400145389927709,0.488332458301361,0.5813381026558203,NA,NA,0,0
36700,2020,111213,76301,123805,47619,24958,0,0,80632.53032317877,43172.469281016885,132181,0.8982916683494204,0.6162998263398086,0.6860798647640114,0.3438830483486504,0.6561169516513496,0.651286541926245,0.34871345487675687
36700,2022,107595,53349,123805,0,0,32631,19584,78750.05999377616,45054.939610419504,132181,0.8690682928799321,0.43091151407455275,0.4958315906872996,NA,NA,0.6360814183092457,0.36391857849375636
36800,2000,0,0,0,45017,68238,0,0,0,0,209038,NA,NA,NA,0.6025164451900579,0.3974835548099422,NA,NA
36800,2004,173709,145689,201049,59580,82760,0,0,0,0,209038,0.8640132505011217,0.7246442409561848,0.8386957497884393,0.5814247576225938,0.41857524237740623,0,0
36800,2006,198109,111765,206521,0,0,0,0,84215.82025352563,122305.17359167358,209038,0.9592680647488633,0.5411798315909763,0.564159124522359,NA,NA,0.4077833259258169,0.5922166442718831
36800,2008,171946,144347,217465,66502,72016,53851,72015,94671.36627763457,122793.63372236543,209038,0.7906835582737451,0.6637711815694479,0.8394903050957859,0.5199035504410979,0.48009644955890207,0.4353407043783348,0.5646592956216652
36800,2010,167097,114045,217465,0,0,54018,52475,99886.6958569045,117578.30869554586,209038,0.768385717241855,0.5244292184949302,0.6825077649508968,NA,NA,0.4593230904141103,0.5406769305200646
36800,2012,171874,139787,217465,59421,72693,0,0,102148.01574333676,115316.97970419764,209038,0.7903524705124962,0.6428022900236819,0.813310913808953,0.5502293473818066,0.4497706526181934,0.46972163678447915,0.5302783422812758
36800,2014,170485,121509,226975,0,0,0,0,106734.02350469558,120240.97170382357,209038,0.751117964533539,0.5353408965745126,0.7127254597178637,NA,NA,0.4702457253208308,0.5297542535689991
36800,2016,200947,157816,226975,57900,80793,0,63103,88242.76068359836,138732.23931640165,209038,0.8853265778169402,0.6953012446304659,0.7853613141773702,0.5825312020073111,0.4174687979926889,0.3887774454613872,0.61122255453861285
36800,2018,218713,146335,248424.9765625,0,0,0,0,0,0,209038,0.8803985936775366,0.5890510770086932,0.6690731689474334,NA,NA,0,0
36800,2020,229991.99519215524,180202.99624212654,248424.97138449503,77928.998394336,95619.9979860654,77789.99839586038,90694.99809186338,113171.08275515315,135253.89391141158,209038,0.9258006307111112,0.7253819744361398,0.7835185572070426,0.5509683143109412,0.44903168568905877,0.4555543757313944,0.5444456455308389
36800,2022,229541.9951966743,148894.99689287634,248424.97138449503,0,0,63466.998690540924,78661.99834405861,112108.30028637628,136316.66897655293,209038,0.9239892186257115,0.5993559989685052,0.6486612472166644,NA,NA,0.451276293448225,0.5487236980117083
36901,2000,0,0,0,7207,11077,0,0,0,0,42787,NA,NA,NA,0.6058302340844454,0.3941697659155546,NA,NA
36901,2004,27327,22388,37883,9112,12688,4264,4513,0,0,42787,0.7213525855924822,0.5909774833038566,0.8192629999634061,0.5820183486238533,0.4179816513761468,0,0
36901,2006,31039,14264,38537,0,0,3207,2955,16669.876221537572,21867.123246847215,42787,0.805433739004074,0.3701377896566936,0.45955088759302815,NA,NA,0.43256808318077616,0.5674319030242939
36901,2008,26980,22134,39845,9553,11613,4410,6679,17961.600771695194,21883.39859247274,42787,0.6771238549378843,0.5555025724683147,0.8203854707190511,0.5486629500141736,0.4513370499858263,0.450786818212955,0.5492131658294074
36901,2010,26066,18837,39845,0,0,7687,9491,17965.118724108084,21879.880724251343,42787,0.6541849667461413,0.47275693311582384,0.7226655413181923,NA,NA,0.4508751091506609,0.5491248770046767
36901,2012,26298,11781,39845,8416,11212,0,0,17929.642531125264,21915.358104706804,42787,0.6600075291755553,0.29567072405571587,0.4479808350444901,0.5712247809252089,0.4287752190747911,0.44998475420065914,0.5500152617569783
36901,2014,27497,17279,39460,0,0,0,0,17373.64650994508,22086.35349005492,42787,0.6968322351748606,0.437886467308667,0.6283958249990909,NA,NA,0.44028501038887685,0.5597149896111232
36901,2016,31585,22666,39460,7785,12346,0,5633,15506.24286189647,23953.75769406544,42787,0.8004308160162189,0.5744044602128738,0.7176191230014247,0.6132829963737519,0.38671700362624806,0.392961045663874,0.6070389684253786
36901,2018,33031,20389,41742.2792969,0,0,0,0,0,0,42787,0.7913080108793449,0.48844960896790784,0.6172686264418273,NA,NA,0,0
36901,2020,36451,26668,41742.2792969,10735,14945,6170,7993,17652.6542783823,24089.623774499603,42787,0.8732393298587086,0.6388726358308974,0.7316123014457765,0.5819704049844237,0.41802959501557635,0.4228962714954877,0.5771036987021604
36901,2022,37971,21235,41742.2792969,0,0,8620,11901,17560.620153000327,24181.659096641546,42787,0.9096532494050924,0.5087168299785926,0.5592425798635801,NA,NA,0.42069145357628973,0.5793085452915697
36902,2000,0,0,0,25803,45920,0,0,0,0,154922,NA,NA,NA,0.640240926899321,0.359759073100679,NA,NA
36902,2004,107120,89161,128339,32482,54247,0,0,0,0,154922,0.834664443388214,0.6947303625554196,0.8323469006721433,0.6254770607293985,0.37452293927060154,0,0
36902,2006,123605,68606,130436,0,0,0,0,47911.42630330105,82524.57221966714,154922,0.9476294887914379,0.5259744242387071,0.5550422717527608,NA,NA,0.36731750669524554,0.6326824819809496
36902,2008,103079,84810,134630,34699,46273,30008,44807,53157.14880719709,81472.84969151205,154922,0.7656465869419892,0.6299487484216,0.8227670039484279,0.5714691498295708,0.4285308501704293,0.39483880863995463,0.6051611802088097
36902,2010,96965,70161,134630,0,0,29418,35528,55803.36853474632,78826.63045555176,154922,0.7202332318205452,0.5211394191487781,0.7235703604393338,NA,NA,0.41449430687622607,0.5855056856239453
36902,2012,97501,79945,134630,29990,45449,0,0,56894.981238992805,77735.0162500144,154922,0.7242145138527817,0.5938126717670653,0.8199403083045302,0.6024602659102056,0.3975397340897944,0.4226025494985724,0.5773974318503633
36902,2014,93807,67998,135230,0,0,0,0,57077.54272356808,78152.45473325264,154922,0.6936848332470605,0.5028322117873253,0.7248712782628162,NA,NA,0.42207751773695246,0.5779224634567229
36902,2016,111786,87029,135230,24544,52447,0,41720,45559.337745008,89670.662254992,154922,0.8266361014567774,0.6435628189011314,0.7785321954448678,0.6812094920185476,0.31879050798145236,0.3369025936922872,0.6630974063077127
36902,2018,121818,80011,143074.75,0,0,0,0,0,0,154922,0.8514290606833141,0.5592251602746117,0.6568076967279055,NA,NA,0,0
36902,2020,131216.17587148,102480.12603916001,143065.25940597936,33400.9763208,65122.42686524,35589.81292666,60082.77139768,50939.062466754134,92126.19267555146,154922,0.9171770730106114,0.7163173398256663,0.7810022305446123,0.6609843423929488,0.33901565760705127,0.3560547310944529,0.6439452391032472
36902,2022,136941.73100004002,86757.18741454,143065.25940597936,0,0,29493.2113253,52114.35368074,51337.11708414987,91728.13964419595,154922,0.9571976562908087,0.6064168741926876,0.6335335969611385,NA,NA,0.35883706007528654,0.6411629212085447
37000,2000,0,0,0,91349,111189,0,0,0,0,611683,NA,NA,NA,0.548978463300714,0.4510215366992861,NA,NA
37000,2004,362078,242032,461340,96675,139140,110489,115921,0,0,611683,0.7848398144535483,0.524628256817098,0.6684526538480658,0.5900388016029514,0.40996119839704853,0,0
37000,2006,625635,161782,476290,0,0,85521,78497,226638.48727666118,249651.5064661201,611683,1.3135589661760692,0.33967120871737805,0.25858847411030395,NA,NA,0.47584137243414976,0.5241586144284367
37000,2008,372857,266233,506190,129942,126487,0,0,250545.56409864782,255644.4359013522,611683,0.7365949544637389,0.5259546810486181,0.714035139477065,0.4932632424569764,0.5067367575430236,0.4949634803110449,0.5050365196889551
37000,2010,367235.3853847924,203940.31840495192,505157.9914360747,0,0,76098.89885238616,106899.80235071194,240349.1081061746,264808.8779582444,611683,0.7269713468073765,0.40371591039307464,0.5553395084497685,NA,NA,0.475789974979718,0.5242100143866667
37000,2012,374001.1779661263,256647.67082444608,505157.9914360747,123980.48567927247,119853.22224062897,0,0,247957.16206029168,257200.83298006174,611683,0.740364765690249,0.5080542625780148,0.6862215574296692,0.4915367250208095,0.5084632749791905,0.49085071653601553,0.5091492905989378
37000,2014,454110.5941206798,156413.2898434517,536736.4570471708,0,0,0,0,257811.84802242208,278924.60902821703,611683,0.8460587838935831,0.29141543822819804,0.34443875978344807,NA,NA,0.4803322834464446,0.5196677165600172
37000,2016,495425.6964390492,284692.48059472477,536736.4570471708,130930.45961161467,126739.45997916952,226465.83297063998,0,301736.3117899594,235000.14964124016,611683,0.9230334364924814,0.5304139058504548,0.5746421363304268,0.49186750312356786,0.5081324968764321,0.562168468022364,0.43783154014557146
37000,2018,510600.1471543309,251111.8037003166,662276.4198622693,0,0,0,0,0,0,611683,0.77097739228058,0.37916464510776215,0.49179735865688473,NA,NA,0,0
37000,2020,550960.6441166226,352504.8302747558,662276.4198622693,170532.88126054758,166885.15032990885,0,0,337830.7293561947,324445.69663477375,611683,0.831919463826303,0.5322623902993023,0.6398003814590804,0.4945946413808344,0.5054053586191656,0.5101053264533438,0.4898946828006458
37000,2022,576056.3349029605,218994.6140674853,662276.4198622693,0,0,96399.20349987622,117194.36551322746,320016.7925260697,342259.62597542664,611683,0.8698125399402871,0.33066950218917446,0.3801618015438994,NA,NA,0.48320728766490306,0.5167927102804065
37100,2000,0,0,0,66003,110663,0,0,0,0,543477,NA,NA,NA,0.6263967033837864,0.37360329661621366,NA,NA
37100,2004,297216,214747,422477,68603,140417,79769,118882,0,0,543477,0.703508119968661,0.5083045940962466,0.7225283968561584,0.6717873887666252,0.3282126112333748,0,0
37100,2006,297216,203667,440968,0,0,58330,81944,169672.04849217812,271295.9646496825,543477,0.6740080912900709,0.4618634458736235,0.6852491117571059,NA,NA,0.3847717940807,0.6152282357216
37100,2008,311138,235854,477950,93457,134793,0,0,189612.67635377325,288337.3094022175,543477,0.6509844125954598,0.4934700282456324,0.758036626834395,0.5905498357064622,0.4094501642935378,0.3967207372189,0.6032792329788002
37100,2010,311580.1204844559,175821.19726234776,477922.77200871153,0,0,51375.613239777005,106432.64083194738,181120.59066859403,296802.1813370924,543477,0.6519465878867484,0.3678862099903097,0.5642888801409239,NA,NA,0.3789745985681816,0.6210254014254888
37100,2012,332874.8745941861,223993.38594062952,477922.77200871153,89510.27882332038,126599.62378969819,0,0,187002.37033289624,290920.4159160357,543477,0.6965034815041592,0.4686811323075993,0.672905656258088,0.5858113036883659,0.41418869631163413,0.39128156531843933,0.6087184644776308
37100,2014,366772.7370415812,135996.3495863391,512037.54589685885,0,0,0,0,196151.0628874496,315886.483006117,543477,0.7163004744098614,0.2655983934696329,0.3707918715095805,NA,NA,0.3830794527848176,0.6169205472087527
37100,2016,410324.47355105303,251051.47220418276,512037.54589685885,98706.19867791743,129562.7713880768,196162.14948975,0,248491.57341479245,263545.9877386706,543477,0.8013562224862819,0.4902989521294846,0.611836457210361,0.5675881892778473,0.4324118107221526,0.48529951642422486,0.5147005133716452
37100,2018,432094.4605068761,205814.73852005161,645835.3800331424,0,0,0,0,0,0,543477,0.6690473669694316,0.3186798755272432,0.4763188546287239,NA,NA,0,0
37100,2020,477862.6615764652,309127.53702504694,645787.8869336976,133388.8119102808,164447.39572803638,0,0,289211.4514106146,356576.43551893154,543477,0.7399684497729312,0.478682773832803,0.6468961939927209,0.5521403761887006,0.44785962381129946,0.44784279368235913,0.5521572063112123
37100,2022,504932.99832209025,190694.7656959766,645787.8869336976,0,0,73798.57192662117,113406.70390483222,271890.1612813656,373897.7256564834,543477,0.781886759628756,0.29529009378207033,0.37766350452369296,NA,NA,0.421020844123204,0.5789791558832244
37200,2000,0,0,0,150756,208072,0,0,0,0,1168970,NA,NA,NA,0.5798655623306989,0.42013443766930114,NA,NA
37200,2004,595790,386717,850630,159962,253261,174573,222327,0,0,1168970,0.7004102841423415,0.45462421969599004,0.6490827304922876,0.6128918283832216,0.38710817161677835,0,0
37200,2006,781691,283197,880245,0,0,141343,139437,390890.4467986384,489354.55968102923,1168970,0.8880379894233992,0.3217252015063988,0.3622876558640179,NA,NA,0.44407005640320407,0.5559299509580051
37200,2008,633931,460689,939475,213039,234073,0,0,434320.9809169177,505154.0190830823,1168970,0.6747715479390085,0.49036855690678305,0.7267178920103292,0.523522070532663,0.476477929467337,0.46230179719196113,0.5376982028080389
37200,2010,644717.5722161889,347646.7976713294,940678.2760299994,0,0,117736.44899144505,202438.6234889053,412273.0271939042,528405.2557518998,1168970,0.6853752113178683,0.3695703478329742,0.5392233943249112,NA,NA,0.4382720827080696,0.5617279246438645
37200,2012,659049.7604276953,436909.7461577851,940678.2760299994,200164.60061006647,222215.4802077392,0,0,426156.51965462544,514521.7695154987,1168970,0.7006112261985281,0.4644624600046058,0.6629389347994743,0.5261031244122334,0.47389687558776666,0.45303110586667233,0.5469689081021044
37200,2014,686722.0736299213,278888.0040078233,1008993.8643838343,0,0,0,0,441294.0338287744,567699.8203723498,1168970,0.6806008419578291,0.2764020811743318,0.406114809348793,NA,NA,0.43736047304733705,0.5626395168607184
37200,2016,828237.6008681164,487838.9816308826,1008993.8643838343,219895.7077163645,224054.39595191955,389962.5852243816,0,532832.4472297571,476161.4219504256,1168970,0.820854942833472,0.4834905333431268,0.5890084936008154,0.5046837338263833,0.49531626617361674,0.5280829408761011,0.47191706387749416
37200,2018,864524.0137931647,425958.4374606854,1283346.3764576335,0,0,0,0,0,0,1168970,0.673648229077074,0.3319122921720014,0.49270862424255907,NA,NA,0,0
37200,2020,955536.2266935752,617253.5694880176,1283346.369772406,301422.48547397193,295842.8678356211,0,0,643778.3854196705,639567.9843031603,1168970,0.7445661196384838,0.4809719215534025,0.6459761045626591,0.49532902954488084,0.5046709704551191,0.5016403993364946,0.4983596006248757
37200,2022,991623.4822874477,378549.2617940978,1283346.369772406,0,0,160495.49441405016,208498.2988561187,600041.3223752059,683305.0389517662,1168970,0.7726857734154079,0.29497045436083735,0.381746972067333,NA,NA,0.46755991718870077,0.5324400762305085
37300,2000,0,0,0,49543,82196,0,0,0,0,345836,NA,NA,NA,0.6239306507564198,0.3760693492435801,NA,NA
37300,2004,213664,161792,274022,62679,94442,65677,83591,0,0,345836,0.779733014137551,0.5904343446876528,0.7572262992361839,0.6010781499608582,0.3989218500391418,0,0
37300,2006,232195,110834,282533,0,0,51722,58552,118608.77017944392,163924.23224735737,345836,0.8218332017852782,0.3922869186962231,0.4773315532203536,NA,NA,0.41980501456270214,0.5801949940267416
